DateTime,Load_kW,Voltage,Temperature
2024-09-08 20:00:00,31.54,229.36,20.46
2024-09-08 21:00:00,32.84,230.71,21.74
2024-09-08 22:00:00,36.39,228.87,24.79
2024-09-08 23:00:00,39.17,229.57,27.47
2024-09-09 00:00:00,55.21,229.72,31.75
2024-09-09 01:00:00,55.04,229.16,34.07
2024-09-09 02:00:00,58.79,230.72,36.81
2024-09-09 03:00:00,61.68,230.72,39.07
2024-09-09 04:00:00,62.44,229.92,40.97
2024-09-09 05:00:00,67.2,230.96,41.66
2024-09-09 06:00:00,66.16,231.01,41.32
2024-09-09 07:00:00,63.8,230.53,40.13
2024-09-09 08:00:00,63.89,230.2,40.47
2024-09-09 09:00:00,58.74,229.22,37.42
2024-09-09 10:00:00,57.19,231.01,34.38
2024-09-09 11:00:00,51.6,228.77,31.27
2024-09-09 12:00:00,47.78,229.68,28.91
2024-09-09 13:00:00,42.52,229.89,25.47
2024-09-09 14:00:00,39.56,229.98,23.25
2024-09-09 15:00:00,39.62,230.14,21.5
2024-09-09 16:00:00,37.45,231.12,19.56
2024-09-09 17:00:00,34.81,230.8,18.94
2024-09-09 18:00:00,34.71,230.11,18.62
2024-09-09 19:00:00,35.7,229.94,19.25
2024-09-09 20:00:00,35.37,229.9,19.71
2024-09-09 21:00:00,41.05,230.72,23.19
2024-09-09 22:00:00,44.29,230.08,25.32
2024-09-09 23:00:00,46.61,230.71,27.25
2024-09-10 00:00:00,52.07,230.1,31.23
2024-09-10 01:00:00,56.2,229.12,34.57
2024-09-10 02:00:00,61.73,230.12,37.9
2024-09-10 03:00:00,61.8,229.47,39.04
2024-09-10 04:00:00,66.54,229.51,41.24
2024-09-10 05:00:00,61.98,230.7,40.67
2024-09-10 06:00:00,67.4,229.94,40.59
2024-09-10 07:00:00,62.92,230.94,40.47
2024-09-10 08:00:00,63.49,229.84,39.59
2024-09-10 09:00:00,60.54,229.51,37.57
2024-09-10 10:00:00,56.41,229.33,34.04
2024-09-10 11:00:00,52.44,230.99,31.79
2024-09-10 12:00:00,49.39,229.16,28.52
2024-09-10 13:00:00,43.31,229.24,26.44
2024-09-10 14:00:00,37.57,230.28,22.94
2024-09-10 15:00:00,38.92,229.96,21.26
2024-09-10 16:00:00,37.13,230.22,19.72
2024-09-10 17:00:00,34.49,230.78,19.06
2024-09-10 18:00:00,33.38,230.45,19.3
2024-09-10 19:00:00,33.03,229.8,18.31
2024-09-10 20:00:00,39.61,230.22,20.59
2024-09-10 21:00:00,41.64,230.21,23.83
2024-09-10 22:00:00,46.05,230.1,26.56
2024-09-10 23:00:00,48.49,229.54,27.82
2024-09-11 00:00:00,53.18,230.47,31.3
2024-09-11 01:00:00,52.11,230.31,33.09
2024-09-11 02:00:00,60.59,231.1,37.57
2024-09-11 03:00:00,59.63,229.04,38.91
2024-09-11 04:00:00,69.5,230.4,41.8
2024-09-11 05:00:00,66.28,231.34,42.17
2024-09-11 06:00:00,67.59,230.9,42.37
2024-09-11 07:00:00,64.51,228.58,40.58
2024-09-11 08:00:00,58.89,229.92,38.63
2024-09-11 09:00:00,57.87,229.8,37.82
2024-09-11 10:00:00,57.57,230.2,34.86
2024-09-11 11:00:00,53.51,230.09,31.13
2024-09-11 12:00:00,49.73,229.64,28.54
2024-09-11 13:00:00,45.47,230.8,25.76
2024-09-11 14:00:00,43.47,229.89,23.54
2024-09-11 15:00:00,39.95,230.22,21.36
2024-09-11 16:00:00,36.21,229.38,19.19
2024-09-11 17:00:00,35.11,229.75,19.24
2024-09-11 18:00:00,33.11,231.03,18.59
2024-09-11 19:00:00,37.02,228.42,20.28
2024-09-11 20:00:00,35.34,229.78,20.55
2024-09-11 21:00:00,42.89,230.96,23.37
2024-09-11 22:00:00,44.03,228.64,25.04
2024-09-11 23:00:00,45.61,228.86,28.65
2024-09-12 00:00:00,51.84,229.94,31.9
2024-09-12 01:00:00,55.77,229.77,33.45
2024-09-12 02:00:00,60.89,228.81,37.58
2024-09-12 03:00:00,63.45,229.83,37.99
2024-09-12 04:00:00,63.98,228.85,40.31
2024-09-12 05:00:00,61.24,230.3,42.37
2024-09-12 06:00:00,61.24,229.85,41.76
2024-09-12 07:00:00,61.38,230.55,40.33
2024-09-12 08:00:00,61.7,229.72,39.94
2024-09-12 09:00:00,58.81,230.59,36.98
2024-09-12 10:00:00,56.27,229.14,33.75
2024-09-12 11:00:00,51.49,229.67,32.12
2024-09-12 12:00:00,49.04,229.75,28.92
2024-09-12 13:00:00,47.68,230.58,26.67
2024-09-12 14:00:00,42.67,229.8,23.23
2024-09-12 15:00:00,36.89,230.39,20.85
2024-09-12 16:00:00,30.87,229.51,18.89
2024-09-12 17:00:00,36.49,229.8,18.88
2024-09-12 18:00:00,35.14,229.78,19.15
2024-09-12 19:00:00,37.04,229.55,18.58
2024-09-12 20:00:00,32.86,230.19,19.85
2024-09-12 21:00:00,40.6,230.76,21.58
2024-09-12 22:00:00,45.12,229.24,25.28
2024-09-12 23:00:00,45.02,230.53,27.96
2024-09-13 00:00:00,53.65,230.03,31.47
2024-09-13 01:00:00,52.75,230.22,33.9
2024-09-13 02:00:00,57.25,228.9,36.33
2024-09-13 03:00:00,62.88,229.05,39.06
2024-09-13 04:00:00,62.09,229.72,40.89
2024-09-13 05:00:00,66.68,230.1,41.16
2024-09-13 06:00:00,62.69,231.19,41.21
2024-09-13 07:00:00,66.74,228.73,41.31
2024-09-13 08:00:00,59.37,229.22,39.01
2024-09-13 09:00:00,61.96,229.71,37.03
2024-09-13 10:00:00,58.78,230.51,34.64
2024-09-13 11:00:00,54.04,231.23,31.93
2024-09-13 12:00:00,48.0,229.65,27.99
2024-09-13 13:00:00,48.53,230.14,25.44
2024-09-13 14:00:00,39.13,229.97,22.64
2024-09-13 15:00:00,39.1,230.03,20.87
2024-09-13 16:00:00,34.6,231.3,19.8
2024-09-13 17:00:00,36.46,231.41,17.65
2024-09-13 18:00:00,37.54,230.01,18.71
2024-09-13 19:00:00,32.49,230.33,19.22
2024-09-13 20:00:00,39.66,230.54,20.26
2024-09-13 21:00:00,41.76,231.1,22.76
2024-09-13 22:00:00,44.07,229.97,25.66
2024-09-13 23:00:00,49.74,229.29,28.22
2024-09-14 00:00:00,48.12,229.3,31.62
2024-09-14 01:00:00,49.27,230.93,34.1
2024-09-14 02:00:00,55.05,229.73,36.29
2024-09-14 03:00:00,54.82,230.53,38.6
2024-09-14 04:00:00,59.52,230.76,40.08
2024-09-14 05:00:00,61.44,229.32,41.01
2024-09-14 06:00:00,59.31,230.29,40.97
2024-09-14 07:00:00,58.45,229.91,39.67
2024-09-14 08:00:00,56.06,229.64,38.1
2024-09-14 09:00:00,54.07,230.72,36.65
2024-09-14 10:00:00,50.59,229.62,34.29
2024-09-14 11:00:00,44.46,228.7,30.93
2024-09-14 12:00:00,43.42,230.58,28.46
2024-09-14 13:00:00,34.65,230.2,25.39
2024-09-14 14:00:00,35.24,230.19,21.39
2024-09-14 15:00:00,31.6,229.71,19.56
2024-09-14 16:00:00,29.99,229.51,19.78
2024-09-14 17:00:00,28.51,230.87,17.59
2024-09-14 18:00:00,28.84,230.84,18.0
2024-09-14 19:00:00,30.67,229.89,18.5
2024-09-14 20:00:00,32.57,230.77,20.13
2024-09-14 21:00:00,32.61,229.76,21.18
2024-09-14 22:00:00,40.34,230.07,24.34
2024-09-14 23:00:00,43.09,229.41,28.02
2024-09-15 00:00:00,44.93,230.44,29.76
2024-09-15 01:00:00,50.51,229.32,34.45
2024-09-15 02:00:00,55.86,228.1,36.87
2024-09-15 03:00:00,59.19,229.93,37.9
2024-09-15 04:00:00,58.33,230.81,40.04
2024-09-15 05:00:00,57.51,230.12,40.21
2024-09-15 06:00:00,58.06,230.64,40.38
2024-09-15 07:00:00,61.66,229.59,40.17
2024-09-15 08:00:00,55.94,228.88,38.52
2024-09-15 09:00:00,52.93,229.04,36.54
2024-09-15 10:00:00,51.39,228.68,34.63
2024-09-15 11:00:00,47.12,229.9,30.33
2024-09-15 12:00:00,45.63,229.8,28.43
2024-09-15 13:00:00,42.35,229.17,24.53
2024-09-15 14:00:00,35.45,228.68,23.12
2024-09-15 15:00:00,34.88,231.55,20.93
2024-09-15 16:00:00,29.33,230.51,18.57
2024-09-15 17:00:00,25.09,228.68,17.27
2024-09-15 18:00:00,28.18,229.45,18.52
2024-09-15 19:00:00,29.56,229.35,19.44
2024-09-15 20:00:00,35.48,231.45,20.45
2024-09-15 21:00:00,30.82,230.87,21.92
2024-09-15 22:00:00,36.35,229.99,25.28
2024-09-15 23:00:00,43.31,230.7,27.76
2024-09-16 00:00:00,52.66,231.09,31.19
2024-09-16 01:00:00,55.95,228.85,34.41
2024-09-16 02:00:00,57.55,229.24,36.65
2024-09-16 03:00:00,61.99,229.7,38.45
2024-09-16 04:00:00,62.51,230.23,40.09
2024-09-16 05:00:00,64.96,229.0,40.69
2024-09-16 06:00:00,65.78,230.94,41.54
2024-09-16 07:00:00,68.4,230.46,41.75
2024-09-16 08:00:00,62.28,229.9,40.0
2024-09-16 09:00:00,58.87,230.6,37.18
2024-09-16 10:00:00,54.89,230.61,34.5
2024-09-16 11:00:00,52.47,228.98,31.82
2024-09-16 12:00:00,50.4,229.29,29.17
2024-09-16 13:00:00,41.72,230.15,25.76
2024-09-16 14:00:00,43.53,231.82,23.85
2024-09-16 15:00:00,38.15,231.1,21.68
2024-09-16 16:00:00,39.0,230.07,19.93
2024-09-16 17:00:00,36.33,230.05,19.62
2024-09-16 18:00:00,35.32,230.67,18.86
2024-09-16 19:00:00,32.92,230.81,18.76
2024-09-16 20:00:00,36.33,231.02,19.54
2024-09-16 21:00:00,42.02,230.31,23.13
2024-09-16 22:00:00,43.24,229.27,25.22
2024-09-16 23:00:00,49.27,230.61,27.67
2024-09-17 00:00:00,49.03,230.14,31.1
2024-09-17 01:00:00,56.19,229.27,34.44
2024-09-17 02:00:00,59.59,228.22,37.04
2024-09-17 03:00:00,59.0,228.31,38.75
2024-09-17 04:00:00,63.24,229.81,40.54
2024-09-17 05:00:00,64.79,230.1,41.55
2024-09-17 06:00:00,66.93,230.32,41.36
2024-09-17 07:00:00,63.77,231.72,41.5
2024-09-17 08:00:00,63.95,228.62,39.41
2024-09-17 09:00:00,59.7,229.28,37.31
2024-09-17 10:00:00,55.37,229.19,34.13
2024-09-17 11:00:00,57.05,229.5,31.68
2024-09-17 12:00:00,48.58,230.91,28.73
2024-09-17 13:00:00,42.64,228.33,25.57
2024-09-17 14:00:00,45.79,229.53,23.57
2024-09-17 15:00:00,39.19,229.38,20.96
2024-09-17 16:00:00,36.97,229.82,19.7
2024-09-17 17:00:00,35.07,229.86,18.13
2024-09-17 18:00:00,34.52,228.99,18.02
2024-09-17 19:00:00,36.63,229.32,18.62
2024-09-17 20:00:00,40.52,229.87,21.53
2024-09-17 21:00:00,39.5,230.77,23.34
2024-09-17 22:00:00,48.23,229.98,25.74
2024-09-17 23:00:00,48.19,229.67,27.44
2024-09-18 00:00:00,53.44,229.29,31.88
2024-09-18 01:00:00,58.67,231.04,34.28
2024-09-18 02:00:00,59.93,230.3,36.5
2024-09-18 03:00:00,60.37,228.53,38.71
2024-09-18 04:00:00,66.33,230.77,40.08
2024-09-18 05:00:00,63.22,229.94,41.39
2024-09-18 06:00:00,67.62,229.53,41.67
2024-09-18 07:00:00,66.3,230.06,41.05
2024-09-18 08:00:00,59.61,230.06,38.91
2024-09-18 09:00:00,59.9,229.76,36.59
2024-09-18 10:00:00,55.91,231.28,34.66
2024-09-18 11:00:00,51.9,229.77,31.08
2024-09-18 12:00:00,46.34,230.23,28.78
2024-09-18 13:00:00,43.23,229.87,26.27
2024-09-18 14:00:00,43.28,230.46,23.11
2024-09-18 15:00:00,37.57,230.6,21.1
2024-09-18 16:00:00,32.93,229.96,19.11
2024-09-18 17:00:00,32.64,229.79,18.77
2024-09-18 18:00:00,35.37,229.36,17.5
2024-09-18 19:00:00,36.37,229.87,19.74
2024-09-18 20:00:00,35.86,231.47,20.26
2024-09-18 21:00:00,40.69,231.21,22.14
2024-09-18 22:00:00,46.92,230.35,25.01
2024-09-18 23:00:00,47.86,228.21,28.06
2024-09-19 00:00:00,48.04,229.31,30.5
2024-09-19 01:00:00,55.89,230.58,34.05
2024-09-19 02:00:00,61.9,228.93,36.94
2024-09-19 03:00:00,60.5,229.63,38.53
2024-09-19 04:00:00,66.33,229.59,40.13
2024-09-19 05:00:00,64.68,229.69,40.98
2024-09-19 06:00:00,65.77,229.04,43.08
2024-09-19 07:00:00,67.51,229.72,40.15
2024-09-19 08:00:00,64.62,230.33,40.02
2024-09-19 09:00:00,60.89,230.9,37.42
2024-09-19 10:00:00,55.29,229.8,34.11
2024-09-19 11:00:00,49.69,230.39,30.94
2024-09-19 12:00:00,45.44,230.94,28.57
2024-09-19 13:00:00,43.54,229.14,25.85
2024-09-19 14:00:00,39.1,231.08,23.68
2024-09-19 15:00:00,39.4,230.14,20.38
2024-09-19 16:00:00,36.59,229.67,19.22
2024-09-19 17:00:00,35.92,230.41,18.48
2024-09-19 18:00:00,33.48,230.98,19.35
2024-09-19 19:00:00,35.89,230.58,18.97
2024-09-19 20:00:00,38.53,229.07,20.36
2024-09-19 21:00:00,42.05,229.43,23.05
2024-09-19 22:00:00,43.98,231.39,25.46
2024-09-19 23:00:00,49.8,230.75,28.44
2024-09-20 00:00:00,51.22,230.5,31.05
2024-09-20 01:00:00,53.88,230.21,34.35
2024-09-20 02:00:00,60.71,231.07,36.64
2024-09-20 03:00:00,60.85,229.82,38.8
2024-09-20 04:00:00,62.04,229.63,40.36
2024-09-20 05:00:00,68.2,229.16,42.21
2024-09-20 06:00:00,65.02,230.23,41.43
2024-09-20 07:00:00,62.1,229.14,39.96
2024-09-20 08:00:00,62.12,229.48,39.52
2024-09-20 09:00:00,61.84,230.24,36.62
2024-09-20 10:00:00,57.54,229.64,49.45
2024-09-20 11:00:00,50.69,229.16,46.51
2024-09-20 12:00:00,51.95,231.13,43.6
2024-09-20 13:00:00,44.87,229.41,41.17
2024-09-20 14:00:00,41.18,229.2,38.35
2024-09-20 15:00:00,40.32,230.44,36.28
2024-09-20 16:00:00,31.92,230.55,33.51
2024-09-20 17:00:00,35.39,229.31,33.68
2024-09-20 18:00:00,34.56,231.23,32.23
2024-09-20 19:00:00,32.87,230.37,19.71
2024-09-20 20:00:00,39.13,229.91,21.12
2024-09-20 21:00:00,40.34,229.74,22.01
2024-09-20 22:00:00,44.38,229.26,25.79
2024-09-20 23:00:00,44.14,228.11,26.94
2024-09-21 00:00:00,47.41,229.89,31.1
2024-09-21 01:00:00,51.8,230.47,34.02
2024-09-21 02:00:00,54.0,230.34,36.74
2024-09-21 03:00:00,55.83,229.74,39.31
2024-09-21 04:00:00,61.07,230.83,40.48
2024-09-21 05:00:00,58.24,229.53,41.0
2024-09-21 06:00:00,55.37,230.46,41.49
2024-09-21 07:00:00,60.48,231.37,39.97
2024-09-21 08:00:00,57.13,229.6,37.91
2024-09-21 09:00:00,58.28,230.05,37.27
2024-09-21 10:00:00,48.39,231.32,34.59
2024-09-21 11:00:00,46.66,230.55,30.02
2024-09-21 12:00:00,43.74,230.48,29.39
2024-09-21 13:00:00,40.35,230.49,25.32
2024-09-21 14:00:00,33.97,229.9,22.7
2024-09-21 15:00:00,30.53,230.24,20.33
2024-09-21 16:00:00,29.88,229.62,19.51
2024-09-21 17:00:00,32.25,230.13,18.32
2024-09-21 18:00:00,32.34,229.8,18.08
2024-09-21 19:00:00,31.74,229.9,19.45
2024-09-21 20:00:00,33.53,230.94,20.17
2024-09-21 21:00:00,38.08,231.11,22.87
2024-09-21 22:00:00,38.63,230.32,25.11
2024-09-21 23:00:00,44.05,231.38,28.33
2024-09-22 00:00:00,49.23,229.34,31.51
2024-09-22 01:00:00,50.3,229.85,33.66
2024-09-22 02:00:00,51.97,228.97,36.49
2024-09-22 03:00:00,58.2,229.59,38.49
2024-09-22 04:00:00,59.99,229.38,39.84
2024-09-22 05:00:00,61.63,230.85,40.29
2024-09-22 06:00:00,61.71,230.94,41.07
2024-09-22 07:00:00,54.05,230.07,39.82
2024-09-22 08:00:00,58.69,230.98,38.63
2024-09-22 09:00:00,58.53,229.95,36.83
2024-09-22 10:00:00,53.33,230.11,34.17
2024-09-22 11:00:00,51.15,229.14,31.59
2024-09-22 12:00:00,41.96,231.11,27.28
2024-09-22 13:00:00,37.67,230.51,24.66
2024-09-22 14:00:00,36.11,229.71,22.49
2024-09-22 15:00:00,33.18,230.63,20.46
2024-09-22 16:00:00,34.14,229.78,18.47
2024-09-22 17:00:00,30.47,230.31,18.28
2024-09-22 18:00:00,29.51,230.98,18.01
2024-09-22 19:00:00,31.93,230.76,19.8
2024-09-22 20:00:00,34.11,229.75,20.76
2024-09-22 21:00:00,35.75,230.01,22.18
2024-09-22 22:00:00,40.51,228.64,24.88
2024-09-22 23:00:00,40.19,230.5,26.66
2024-09-23 00:00:00,51.7,229.49,30.93
2024-09-23 01:00:00,57.94,230.55,33.76
2024-09-23 02:00:00,55.34,230.04,36.72
2024-09-23 03:00:00,59.75,229.43,39.38
2024-09-23 04:00:00,66.73,228.93,41.76
2024-09-23 05:00:00,68.7,230.48,42.84
2024-09-23 06:00:00,64.75,229.38,40.98
2024-09-23 07:00:00,65.52,230.66,39.64
2024-09-23 08:00:00,63.31,229.84,38.89
2024-09-23 09:00:00,61.58,230.46,37.38
2024-09-23 10:00:00,56.17,228.78,34.6
2024-09-23 11:00:00,51.97,230.39,31.38
2024-09-23 12:00:00,47.48,229.32,29.21
2024-09-23 13:00:00,45.3,230.2,26.32
2024-09-23 14:00:00,42.23,229.4,22.79
2024-09-23 15:00:00,41.82,229.66,20.69
2024-09-23 16:00:00,36.24,229.98,19.0
2024-09-23 17:00:00,35.94,230.25,18.97
2024-09-23 18:00:00,34.12,230.52,18.88
2024-09-23 19:00:00,36.98,230.86,19.16
2024-09-23 20:00:00,38.38,230.08,21.03
2024-09-23 21:00:00,38.37,231.08,22.36
2024-09-23 22:00:00,44.02,231.06,26.27
2024-09-23 23:00:00,49.25,230.05,28.15
2024-09-24 00:00:00,52.85,231.04,31.43
2024-09-24 01:00:00,54.67,230.97,33.72
2024-09-24 02:00:00,56.77,230.49,35.94
2024-09-24 03:00:00,59.22,229.88,38.73
2024-09-24 04:00:00,63.2,229.99,40.74
2024-09-24 05:00:00,65.6,229.83,41.43
2024-09-24 06:00:00,68.36,231.45,42.21
2024-09-24 07:00:00,61.53,231.62,40.75
2024-09-24 08:00:00,63.52,230.28,40.25
2024-09-24 09:00:00,58.0,230.21,37.05
2024-09-24 10:00:00,54.1,230.04,34.59
2024-09-24 11:00:00,48.58,230.77,31.33
2024-09-24 12:00:00,43.03,229.79,27.94
2024-09-24 13:00:00,42.99,229.62,26.07
2024-09-24 14:00:00,37.84,230.53,23.15
2024-09-24 15:00:00,38.27,229.89,20.54
2024-09-24 16:00:00,37.56,229.35,19.02
2024-09-24 17:00:00,36.17,228.33,18.75
2024-09-24 18:00:00,34.27,229.89,18.79
2024-09-24 19:00:00,37.09,229.99,19.72
2024-09-24 20:00:00,36.96,230.53,19.95
2024-09-24 21:00:00,41.65,229.7,23.47
2024-09-24 22:00:00,45.2,230.79,25.63
2024-09-24 23:00:00,47.79,230.69,28.47
2024-09-25 00:00:00,54.11,228.19,31.28
2024-09-25 01:00:00,56.44,229.03,33.85
2024-09-25 02:00:00,61.84,229.6,37.19
2024-09-25 03:00:00,59.76,229.85,38.45
2024-09-25 04:00:00,64.35,229.97,41.14
2024-09-25 05:00:00,66.64,229.49,41.72
2024-09-25 06:00:00,66.17,230.89,40.57
2024-09-25 07:00:00,65.46,229.7,40.19
2024-09-25 08:00:00,58.49,229.88,38.77
2024-09-25 09:00:00,60.52,230.91,37.2
2024-09-25 10:00:00,52.69,230.78,34.19
2024-09-25 11:00:00,48.37,229.49,31.32
2024-09-25 12:00:00,50.18,230.32,29.26
2024-09-25 13:00:00,42.68,230.74,25.05
2024-09-25 14:00:00,40.79,230.43,21.95
2024-09-25 15:00:00,37.94,229.18,21.19
2024-09-25 16:00:00,38.47,231.22,19.25
2024-09-25 17:00:00,34.48,230.96,18.79
2024-09-25 18:00:00,35.7,230.92,19.07
2024-09-25 19:00:00,35.19,230.68,19.03
2024-09-25 20:00:00,38.99,230.52,22.06
2024-09-25 21:00:00,39.23,229.46,22.91
2024-09-25 22:00:00,44.5,229.59,25.61
2024-09-25 23:00:00,49.04,230.99,29.39
2024-09-26 00:00:00,56.98,228.82,32.43
2024-09-26 01:00:00,57.48,229.1,34.14
2024-09-26 02:00:00,62.05,230.2,36.44
2024-09-26 03:00:00,62.71,230.27,39.31
2024-09-26 04:00:00,61.56,230.17,40.08
2024-09-26 05:00:00,65.08,228.45,41.26
2024-09-26 06:00:00,62.81,229.42,40.6
2024-09-26 07:00:00,65.31,231.72,40.69
2024-09-26 08:00:00,62.08,230.0,39.6
2024-09-26 09:00:00,58.71,230.49,36.66
2024-09-26 10:00:00,57.8,230.05,34.54
2024-09-26 11:00:00,50.03,229.59,31.16
2024-09-26 12:00:00,47.29,228.36,28.61
2024-09-26 13:00:00,46.04,230.04,25.97
2024-09-26 14:00:00,42.57,230.52,22.78
2024-09-26 15:00:00,38.67,231.0,21.2
2024-09-26 16:00:00,38.27,231.41,19.44
2024-09-26 17:00:00,34.27,229.76,18.19
2024-09-26 18:00:00,35.33,230.1,19.05
2024-09-26 19:00:00,39.2,230.82,19.28
2024-09-26 20:00:00,37.56,230.44,20.74
2024-09-26 21:00:00,39.28,228.68,23.75
2024-09-26 22:00:00,46.3,230.59,25.81
2024-09-26 23:00:00,48.71,229.88,28.07
2024-09-27 00:00:00,53.96,229.67,32.06
2024-09-27 01:00:00,54.37,229.75,34.48
2024-09-27 02:00:00,57.62,228.87,36.67
2024-09-27 03:00:00,61.61,230.24,38.47
2024-09-27 04:00:00,61.48,230.83,40.44
2024-09-27 05:00:00,65.23,231.49,41.66
2024-09-27 06:00:00,63.82,229.62,41.78
2024-09-27 07:00:00,63.24,230.36,40.37
2024-09-27 08:00:00,62.04,228.53,38.76
2024-09-27 09:00:00,60.83,230.27,37.22
2024-09-27 10:00:00,53.79,229.92,33.85
2024-09-27 11:00:00,53.58,230.4,31.53
2024-09-27 12:00:00,49.95,230.7,28.74
2024-09-27 13:00:00,48.25,230.15,26.51
2024-09-27 14:00:00,39.03,229.9,22.99
2024-09-27 15:00:00,37.69,229.17,20.92
2024-09-27 16:00:00,35.52,230.63,18.97
2024-09-27 17:00:00,33.05,229.89,17.54
2024-09-27 18:00:00,34.16,228.8,18.02
2024-09-27 19:00:00,37.27,230.23,19.9
2024-09-27 20:00:00,41.58,229.45,20.95
2024-09-27 21:00:00,40.87,229.84,23.23
2024-09-27 22:00:00,42.76,228.71,24.76
2024-09-27 23:00:00,46.43,230.83,27.48
2024-09-28 00:00:00,45.07,229.85,31.15
2024-09-28 01:00:00,57.39,230.19,34.55
2024-09-28 02:00:00,51.71,230.62,36.1
2024-09-28 03:00:00,59.28,230.59,39.41
2024-09-28 04:00:00,58.95,230.18,40.96
2024-09-28 05:00:00,59.29,231.72,40.94
2024-09-28 06:00:00,61.41,229.68,41.45
2024-09-28 07:00:00,58.61,230.14,39.81
2024-09-28 08:00:00,59.03,230.86,38.28
2024-09-28 09:00:00,51.46,229.64,36.38
2024-09-28 10:00:00,52.52,229.91,34.87
2024-09-28 11:00:00,47.65,230.8,30.91
2024-09-28 12:00:00,44.41,229.44,29.11
2024-09-28 13:00:00,41.69,229.49,24.79
2024-09-28 14:00:00,35.88,230.28,23.06
2024-09-28 15:00:00,36.28,228.8,21.34
2024-09-28 16:00:00,31.11,229.61,19.32
2024-09-28 17:00:00,32.59,230.74,18.59
2024-09-28 18:00:00,29.37,229.85,18.46
2024-09-28 19:00:00,32.43,229.17,18.87
2024-09-28 20:00:00,29.97,230.12,19.73
2024-09-28 21:00:00,34.48,229.62,22.91
2024-09-28 22:00:00,34.32,229.98,24.54
2024-09-28 23:00:00,44.99,230.3,28.5
2024-09-29 00:00:00,44.77,229.69,30.28
2024-09-29 01:00:00,50.58,229.55,34.14
2024-09-29 02:00:00,55.78,230.03,36.87
2024-09-29 03:00:00,55.8,232.02,38.54
2024-09-29 04:00:00,59.08,230.06,39.46
2024-09-29 05:00:00,60.12,230.43,40.66
2024-09-29 06:00:00,60.48,230.54,41.16
2024-09-29 07:00:00,58.2,229.26,40.05
2024-09-29 08:00:00,58.11,229.44,38.41
2024-09-29 09:00:00,53.37,228.58,36.35
2024-09-29 10:00:00,54.09,230.53,33.12
2024-09-29 11:00:00,44.27,230.82,29.64
2024-09-29 12:00:00,44.77,229.47,27.97
2024-09-29 13:00:00,39.36,230.85,24.81
2024-09-29 14:00:00,36.15,229.21,22.33
2024-09-29 15:00:00,30.02,230.44,18.5
2024-09-29 16:00:00,31.4,230.27,19.19
2024-09-29 17:00:00,29.83,230.31,17.83
2024-09-29 18:00:00,32.69,230.11,18.67
2024-09-29 19:00:00,32.04,230.59,18.86
2024-09-29 20:00:00,33.81,230.88,19.82
2024-09-29 21:00:00,36.93,228.75,21.94
2024-09-29 22:00:00,39.46,231.14,24.9
2024-09-29 23:00:00,44.53,230.08,27.38
2024-09-30 00:00:00,51.74,230.54,31.61
2024-09-30 01:00:00,59.72,228.89,35.19
2024-09-30 02:00:00,61.35,229.07,37.77
2024-09-30 03:00:00,61.14,229.87,38.9
2024-09-30 04:00:00,64.53,231.09,40.62
2024-09-30 05:00:00,64.13,229.55,42.08
2024-09-30 06:00:00,62.99,230.06,41.46
2024-09-30 07:00:00,60.71,231.11,40.3
2024-09-30 08:00:00,63.09,229.78,39.14
2024-09-30 09:00:00,59.04,229.18,37.52
2024-09-30 10:00:00,54.0,230.9,34.78
2024-09-30 11:00:00,48.52,230.92,30.61
2024-09-30 12:00:00,50.6,231.35,29.18
2024-09-30 13:00:00,47.32,229.46,26.36
2024-09-30 14:00:00,41.64,230.77,23.51
2024-09-30 15:00:00,37.34,229.0,20.96
2024-09-30 16:00:00,37.38,228.66,19.72
2024-09-30 17:00:00,35.0,230.3,18.36
2024-09-30 18:00:00,36.21,229.01,18.9
2024-09-30 19:00:00,34.42,229.47,19.9
2024-09-30 20:00:00,35.78,231.04,20.32
2024-09-30 21:00:00,38.2,229.91,22.32
2024-09-30 22:00:00,45.75,230.28,26.15
2024-09-30 23:00:00,48.86,229.17,29.18
2024-10-01 00:00:00,53.82,230.41,31.45
2024-10-01 01:00:00,56.54,229.99,34.99
2024-10-01 02:00:00,60.74,229.63,36.06
2024-10-01 03:00:00,61.89,228.93,39.07
2024-10-01 04:00:00,63.34,228.83,40.16
2024-10-01 05:00:00,64.75,230.31,42.06
2024-10-01 06:00:00,62.98,231.27,41.08
2024-10-01 07:00:00,62.06,229.4,39.85
2024-10-01 08:00:00,62.74,229.58,38.95
2024-10-01 09:00:00,59.34,228.09,36.82
2024-10-01 10:00:00,53.18,231.04,33.91
2024-10-01 11:00:00,52.96,228.96,31.91
2024-10-01 12:00:00,48.97,231.44,28.85
2024-10-01 13:00:00,42.68,229.33,25.87
2024-10-01 14:00:00,41.39,230.62,23.62
2024-10-01 15:00:00,39.05,229.89,20.58
2024-10-01 16:00:00,35.47,229.38,19.11
2024-10-01 17:00:00,35.81,230.52,18.51
2024-10-01 18:00:00,33.97,229.96,18.56
2024-10-01 19:00:00,38.89,230.74,19.28
2024-10-01 20:00:00,40.06,229.45,20.43
2024-10-01 21:00:00,40.42,231.21,22.73
2024-10-01 22:00:00,41.85,229.45,25.39
2024-10-01 23:00:00,50.12,229.64,27.74
2024-10-02 00:00:00,52.64,230.39,31.95
2024-10-02 01:00:00,55.28,230.39,34.75
2024-10-02 02:00:00,60.1,230.06,37.2
